,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
y_sim[4],1.4311824546997558,0.07067886024729661,2.6215525670994286,-3.8109520447754948,-0.3397691247331629,1.4992162366656387,3.1298382718672606,6.313201859691782,1375.7453894612997,0.9984130759516732
y_sim[5],1.072417090531065,0.08156450826084323,2.864238371106616,-4.724538728541865,-0.6744212514218066,1.0925711213087317,2.961793423638513,6.862952485721342,1233.1499014711037,0.99898287542519
y_sim[6],0.4318223128657072,0.09024714143025621,2.6670704139481276,-4.983404545563597,-1.2292715144011943,0.4344021353149562,2.0960379146606893,5.740652038258636,873.3776105551486,1.0047258847548242
y_sim[7],-0.402536735906234,0.08223497545666641,2.6902766623259393,-5.862521630860174,-2.1517861142274683,-0.350422416252416,1.2978511379078248,4.803907117887699,1070.2389540143654,0.9984116570319036
y_sim[8],0.6393866321699708,0.08018455075656337,2.7767751660486995,-4.7285899406289715,-1.244815602430473,0.6582603642202048,2.5401742117838966,6.041323203073496,1199.22322965178,0.998705072221568
y_sim[9],1.075285004393963,0.08327688574080075,2.670503969884897,-4.173065854724344,-0.6409030613041076,1.0233408243657292,2.8070004192736766,6.39147862968793,1028.341835522851,0.9980576169895983
y_sim[10],1.7525325137701755,0.0791035145529193,2.721632722440152,-3.359635191644382,-0.06519056389539866,1.6581770810775511,3.384439013319092,7.485624038231558,1183.7704009235895,1.0017630689826573
y_sim[11],2.5398307009577463,0.08678174514398203,2.786360914382376,-2.8060497164129585,0.8460826105984822,2.532879344563005,4.353132642244306,8.352534981728954,1030.9034194463825,0.9991245496704274
y_sim[12],2.979930068754253,0.08074720342276095,2.801871926808032,-2.59537680020926,1.1785709351710985,2.8992253949854767,4.764311344802767,9.045401689773062,1204.0418425518083,0.9981837447033568
y_sim[13],1.3487032887839623,0.08262926667398567,2.68320340571656,-3.8639481291158617,-0.41598960953539965,1.3306143581189576,3.177437146685938,6.605457105239434,1054.482547167315,0.9995961049774216
y_sim[14],-0.2193257773282486,0.09236663429631808,2.7349985151296523,-5.367041654099239,-2.097942305874586,-0.2853233181216759,1.5831228106407527,5.337166564260581,876.7665088067988,1.0017290129334653
y_sim[15],0.07646999224659294,0.08598992425029135,2.7840861980210994,-5.4131971248868656,-1.7041493725828305,0.07868885755520949,1.872566316966636,5.812697653950727,1048.2629153015782,0.9987063835395646
y_sim[16],-2.4448188715228136,0.08051827607986164,2.7561318133784836,-7.806769552196046,-4.215235841248539,-2.395731353214043,-0.5092784197672143,3.139850797769652,1171.685437580174,1.0009851383797723
y_sim[17],-0.9194515225988569,0.07625604659333111,2.600380893854952,-6.151583081886652,-2.551598933607103,-0.8971747657406952,0.7315354565785805,4.060946524499956,1162.854454375424,0.9992810119815165
y_sim[18],-0.12606196930027458,0.0739596749827125,2.7852968707135,-5.616155210614158,-2.0224934628499036,-0.18979981430107498,1.6530962211689029,5.562313561952301,1418.2506605505769,0.9988539313256317
y_sim[19],0.6036388282071111,0.0853085015034549,2.76305607289517,-4.909562476593151,-1.2796782583853001,0.6170257422960252,2.440109607681733,5.864373942915067,1049.0465751020893,1.0007907020625693
y_sim[20],0.8876756794630102,0.08314817356660624,2.770357908542632,-4.767601756178764,-0.8980321649461033,0.9576946343599625,2.758351661674764,6.298488996442674,1110.1108116555342,1.002820544182863
y_sim[21],-1.426167220724837,0.08246618859675588,2.8497651811365197,-7.131308337647306,-3.263835332931567,-1.4292887799717393,0.4306506664162797,4.453500162009494,1194.1704106789257,1.0012102342063731
y_sim[22],-1.3112016171992762,0.08272376004100294,2.72804332667235,-6.872335847055874,-3.0347117846505323,-1.3142255966792162,0.36974020321031975,3.9924507895766075,1087.53187465467,1.0004310123934685
y_sim[23],-0.48790584799093806,0.08174857125727467,2.6305031876311507,-5.605624533154227,-2.1040433050677105,-0.5265624606666162,1.2210077469407838,4.926599972754455,1035.4218432017062,1.0003344313016387
