,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
alpha,0.18317825925755882,0.004655072730793854,0.10935567336230832,0.028483523633358678,0.09635124659009411,0.1621959495786674,0.2506073349771587,0.43669031037090755,551.8609912284229,1.0007200059440167
sigma_y,2.525442369071616,0.011833813386069474,0.2293293293966146,2.1344694762034893,2.3592013423457026,2.4998169353802666,2.6686800299432587,3.020558949592427,375.5517321856759,1.004668519476628
level[1],-0.3587033170194184,0.04803294747423294,2.0838778637001627,-4.728485129660307,-1.7498595543909623,-0.3632417626565566,1.0329131923654797,3.6188182853817956,1882.2012088292877,0.9998770908178006
level[2],-0.16146683173784793,0.05401941252929288,1.796352504674507,-3.9136132407927606,-1.3315557155351132,-0.040120462158185655,0.9899499171419501,3.526690501086973,1105.8173866210125,0.9988249082527251
level[3],0.6623441232641282,0.04872892086920955,1.7888363112446608,-2.9512534182616803,-0.5451718570913475,0.7111608477034244,1.8867287423884005,4.179911109323395,1347.620523294879,0.9986660639021607
level[4],1.7218279280171709,0.049288057444063824,1.7673154421272907,-2.002962265655758,0.5822629236341401,1.7372536006715027,2.92544558021652,5.0268056159001056,1285.7150880804136,0.9988394218366802
level[5],1.0684519556158547,0.04713535519532245,1.7678595345998935,-2.4478035230922304,-0.12732840959612687,1.05675116031103,2.313783553170086,4.366559196555674,1406.7014724834735,0.9986431031283509
level[6],0.257856750112697,0.05052814592010612,1.7401909514494596,-3.161075251997919,-0.9093431057817349,0.2598535180453089,1.3944728893861806,3.647013161187922,1186.1157892480526,1.0005400924485128
level[7],-2.620114081743277,0.04277638346079993,1.7212177226892291,-6.150988530785621,-3.721678451794193,-2.6261556308964322,-1.4877590036949633,0.7092426278964037,1619.062037319678,0.9983495887326526
level[8],-4.232337765685452,0.042453622068108564,1.7154744241705513,-7.613623722505848,-5.364641150433401,-4.245696546400713,-3.1146232678046157,-0.9218300764730165,1632.822575685643,0.9981885698406371
level[9],-3.741084342412744,0.041360994493341324,1.7316310349338853,-7.262838536958837,-4.865062976618958,-3.7714403445704727,-2.5361329627896843,-0.4669719258735499,1752.785519259616,0.9985678989816938
level[10],-3.404059025777791,0.03746927645905178,1.7440730044779713,-6.981397960667073,-4.496081925259065,-3.3794346708053453,-2.256999361283419,-0.04989003839266242,2166.599837318273,0.9981589486716894
level[11],-1.518551180866393,0.05098223727939897,1.780023681463533,-5.1909088366877825,-2.6303430524028215,-1.4507711012883808,-0.40283069080512834,2.1574243885484643,1219.0282792543553,0.999804170054276
level[12],-1.6614343182483944,0.046915060069049684,1.8060008527709726,-5.035973667839347,-2.8918101317839886,-1.6542138692331496,-0.4719385713953808,1.748996899177039,1481.8742401925424,0.998659868765267
level[13],-2.8811964157194874,0.03814723460143654,1.7265666722364672,-6.3140747393524155,-4.04640396590403,-2.9131652880096053,-1.723273030779347,0.40652924925204414,2048.521783828824,0.9985860103835335
